Movie Year,Movie Runtime,Domestic Gross,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,is_english,actor_popularity,writer_popularity,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
2013,95,119793567,6.3,72,59,118613,9,Fall,0,2,1,6,12,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,95,128814019,5.7,64,64,126355,6,Summer,0,6,1,20,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1996,139,153952592,7.3,85,77,293730,12,Winter,1,4,1,39,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,147,138608444,6.6,24,38,278802,7,Summer,0,13,1,31,9,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,85,145794338,7.3,87,74,218785,6,Summer,0,7,1,4,4,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,118,130742922,8.6,95,86,1607965,2,Winter,0,3,1,23,6,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,102,162001186,6.0,10,30,288753,6,Summer,0,8,1,35,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,144,108133313,6.6,63,55,228881,6,Summer,0,4,1,9,13,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,97,150157400,6.3,72,68,334834,5,Spring,0,5,1,22,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,154,158348367,6.9,76,58,151972,6,Summer,0,4,1,40,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013,110,150394119,7.0,48,44,500595,8,Summer,0,4,1,12,4,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,116,148095302,8.1,81,72,827967,1,Winter,0,17,1,11,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,109,94784201,5.1,10,34,136886,3,Spring,0,10,1,3,5,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,157,130164645,7.8,81,76,467226,11,Fall,1,17,1,34,5,3,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,110,86267073,5.6,51,47,68166,9,Fall,0,3,1,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2013,102,107518682,6.6,65,52,111631,5,Spring,0,3,1,11,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,150,65014513,6.0,30,52,182210,12,Winter,1,17,1,25,8,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,111,72091016,7.2,81,67,42323,10,Fall,0,2,1,3,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1942,69,102247150,7.3,91,91,158410,8,Summer,0,8,1,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,97,104400899,7.2,85,73,174399,12,Winter,1,12,1,8,10,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,126,162924631,7.1,82,68,336744,6,Summer,0,17,1,20,10,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,117,106614059,6.0,34,35,80243,4,Spring,0,3,1,21,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,128,124728738,6.7,72,66,131290,12,Winter,1,6,1,15,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,108,40226215,6.0,27,44,124991,11,Fall,1,1,1,14,12,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,112,134806913,6.6,68,61,536381,6,Summer,0,7,1,8,22,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,135,88246220,6.3,45,56,216183,7,Summer,0,2,1,14,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,103,125618201,8.2,94,90,1253418,6,Summer,0,4,1,31,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,98,125305545,5.6,68,52,199799,11,Fall,1,5,1,16,11,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,126,63820180,7.6,71,52,519201,5,Spring,0,5,1,30,17,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,104,100499940,7.1,52,39,388359,12,Winter,1,7,1,21,5,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,132,53369749,8.5,99,97,1019758,11,Fall,1,1,1,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,84,128505958,7.4,90,89,456906,11,Fall,1,3,1,6,8,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,91,128200012,6.4,64,64,166746,3,Spring,0,5,1,17,9,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,109,76423035,6.3,51,46,213710,6,Summer,0,9,1,51,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,99,138930553,6.3,86,68,130708,6,Summer,0,1,1,5,6,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2023,169,180756269,8.0,64,75,23768,10,Fall,0,1,1,3,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1990,113,119412921,7.5,82,60,364464,6,Summer,0,4,1,23,15,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,102,96093622,7.2,64,69,274907,11,Fall,1,4,1,11,4,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,128,62253077,6.2,70,54,201569,11,Fall,1,2,1,4,11,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,150,89302115,6.4,31,37,247593,7,Summer,0,9,1,26,20,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,112,127004179,7.0,81,72,372242,6,Summer,0,6,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,106,159342015,6.5,79,67,176232,10,Fall,0,5,1,12,11,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,127,1243810,5.9,56,48,4484,12,Winter,1,2,0,8,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,106,100830111,4.9,41,48,135454,6,Summer,0,5,1,21,9,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,91,140125968,6.2,17,44,189761,8,Summer,0,8,1,20,5,5,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,91,45950122,7.2,96,75,116141,9,Fall,0,1,1,8,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,107,362657,5.2,48,50,11639,1,Winter,0,1,1,17,1,2,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,99,84284252,5.5,28,37,181802,10,Fall,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2024,101,91956547,5.7,37,31,22625,5,Spring,0,3,1,32,5,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,108,114197520,6.6,43,44,285217,7,Summer,0,13,1,13,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015,114,1302281,5.4,60,52,1934,9,Fall,0,2,0,5,1,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,131,125595205,7.4,85,73,230336,3,Spring,0,7,1,14,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,116,175084580,6.8,93,81,360358,3,Spring,0,3,1,6,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2019,98,857690,6.3,64,60,2507,2,Winter,0,4,0,12,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,104,176196665,7.8,98,85,740263,2,Winter,0,3,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2008,115,143153751,7.0,64,53,170648,12,Winter,1,4,1,14,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,113,84049211,6.5,68,59,143458,5,Spring,0,4,1,23,13,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,95,63973821,5.6,48,47,44822,11,Fall,1,5,1,10,9,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,167,20186659,8.2,88,84,121001,4,Spring,0,3,0,8,9,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,91,63658910,6.9,97,83,137298,8,Summer,0,1,1,4,4,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,114,80001807,5.6,23,38,152771,6,Summer,0,7,1,14,6,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,100,168273550,5.9,14,27,125172,3,Spring,0,4,1,15,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,112,90559416,5.0,64,57,68935,10,Fall,0,2,1,9,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,93,99112101,7.3,83,74,264540,6,Summer,0,12,1,5,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,113,65845974,5.7,22,43,215497,6,Summer,0,1,1,18,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,110,171243005,7.6,95,80,362486,12,Winter,1,10,1,20,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,101,77047065,5.6,15,26,72911,1,Winter,0,2,1,24,4,2,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,89,45319423,6.5,43,52,113080,11,Fall,1,1,1,7,9,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,138,150117807,7.2,92,90,506035,12,Winter,1,5,1,29,4,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,105,2265519,6.1,64,49,137,7,Summer,0,1,0,4,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,132,111549836,7.3,71,67,264920,11,Fall,1,10,1,34,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,119,115821495,6.7,70,58,235042,12,Winter,1,5,1,39,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,135,60352285,7.6,64,55,555566,11,Fall,1,2,1,20,5,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,131,184178046,7.6,57,36,127558,7,Summer,0,1,1,5,2,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,104,75030163,5.1,64,36,131903,12,Winter,1,1,1,9,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,85,85336277,6.9,37,48,128243,11,Fall,1,2,1,12,9,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,100,97459240,6.8,88,64,64867,4,Spring,0,1,1,8,5,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,175,136381073,9.2,97,100,2090520,3,Spring,0,5,1,11,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,168,2060865,7.5,64,74,1393,7,Summer,0,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1998,136,94095523,6.8,84,62,202455,7,Summer,0,7,1,27,18,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,115,129128133,7.1,71,57,385673,10,Fall,0,9,1,9,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1999,81,140539099,6.5,86,80,298935,7,Summer,0,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2000,106,95011339,7.3,70,62,451847,11,Fall,1,13,1,46,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2017,109,880346,5.4,64,59,3732,2,Winter,0,3,0,4,8,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,107,127190327,7.3,67,41,424576,12,Winter,1,3,1,25,7,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,129,111048468,6.6,37,43,286705,1,Winter,0,13,1,35,11,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2013,101,133668525,5.4,8,19,175816,7,Summer,0,8,1,32,11,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,124,1291869,8.1,100,84,10136,7,Summer,0,1,0,3,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,88,130178411,7.0,87,67,51018,11,Fall,1,2,1,3,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,107,123477607,7.3,88,75,301020,3,Spring,0,9,1,25,9,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,117,52700832,7.1,92,81,170071,4,Spring,0,5,1,13,5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,138,112276146,7.3,93,82,410560,6,Summer,0,6,1,22,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,112,82051601,5.9,38,40,102474,6,Summer,0,1,1,7,10,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,113,79727149,6.2,35,55,285902,5,Spring,0,17,1,32,11,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,138,132177234,5.6,63,54,284012,6,Summer,0,6,1,16,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,118,290217,5.7,64,48,1323,8,Summer,0,1,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,106,50844818,7.1,67,66,45759,2,Winter,0,2,0,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1990,118,88277583,7.4,79,55,494467,5,Spring,0,15,1,18,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,105,78747585,5.6,18,27,167427,7,Summer,0,9,1,35,8,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,98,72688614,6.0,58,47,166887,7,Summer,0,8,1,29,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,98,141186864,7.0,62,61,304725,9,Fall,0,8,1,19,4,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,93,101704370,5.8,60,57,133934,7,Summer,0,2,1,12,4,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96,125070033,7.4,85,74,308253,9,Fall,0,17,1,37,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,100,60522097,4.8,12,33,212349,5,Spring,0,13,1,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1992,138,141340178,7.7,84,62,297071,12,Winter,1,6,1,39,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,90,124870275,6.9,85,66,266267,9,Fall,0,8,1,10,10,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,110,116750901,7.2,76,77,333715,11,Fall,1,3,1,7,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,96,150357137,6.2,31,42,133456,12,Winter,1,4,1,24,9,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,117,58607007,6.1,50,52,242504,2,Winter,0,1,1,17,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,115,101295562,6.2,43,56,120180,6,Summer,0,3,1,21,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2004,119,9173958,8.2,88,82,472903,6,Summer,0,10,0,3,11,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,122,74262031,6.4,65,65,324314,5,Spring,0,17,1,9,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2016,115,54647948,5.6,19,36,212188,12,Winter,1,1,1,11,8,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,107,137355633,6.4,34,45,366077,6,Summer,0,5,1,32,6,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,110,214670,6.5,83,61,2340,10,Fall,0,2,1,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,91,90288712,5.7,26,39,50048,8,Summer,0,1,1,3,11,6,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,42345531,5.3,28,39,152734,9,Fall,0,8,1,18,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1990,124,117540947,7.1,69,67,394132,7,Summer,0,4,1,23,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,111,109306210,5.7,9,41,62011,5,Spring,0,1,1,6,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,120,174837452,6.9,91,74,198760,8,Summer,0,7,1,9,5,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,127,103368602,7.3,53,49,475449,8,Summer,0,5,1,23,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,125,107353792,3.8,12,29,274065,6,Summer,0,7,1,26,17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,85,42779261,4.9,19,33,75077,12,Winter,1,4,1,25,9,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,118,101648571,6.5,26,35,300895,6,Summer,0,2,1,29,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,114,116601172,5.5,26,39,300797,6,Summer,0,7,1,20,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1977,118,94213184,6.8,82,77,90015,12,Winter,1,2,1,15,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,122,132092958,7.7,92,81,754207,12,Winter,1,5,1,22,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,107,127154901,5.9,37,38,305396,6,Summer,0,2,1,5,8,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,127,169607287,7.8,93,74,268314,1,Winter,0,1,1,6,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,146,78616689,7.2,76,65,328717,6,Summer,0,27,1,13,4,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,128,95860116,8.1,85,79,579595,6,Summer,0,4,1,15,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,120,110825712,7.0,95,75,265631,6,Summer,0,6,1,24,1,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,95,102561004,7.0,62,58,446215,7,Summer,0,2,1,6,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,113,57011521,6.7,45,49,226634,4,Spring,0,4,1,12,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,93,163479795,6.4,39,42,240385,6,Summer,0,8,1,24,11,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,92,85886987,4.9,16,33,23660,12,Winter,1,4,1,8,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,114,91125683,8.0,90,71,842688,12,Winter,1,3,1,16,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,134,86103234,7.3,75,59,276506,5,Spring,0,3,1,8,6,2,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,104,79366978,5.5,21,40,181624,12,Winter,1,4,1,29,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,96,104565114,6.3,53,43,220467,8,Summer,0,1,1,12,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,158,102515793,7.8,86,71,507340,12,Winter,1,11,1,16,6,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,96,143495265,7.4,93,81,558478,12,Winter,1,3,1,10,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,120,136025503,7.7,96,86,646488,10,Fall,0,3,1,26,4,4,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,90,33302167,6.4,51,56,136797,8,Summer,0,1,1,17,9,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,162,78676425,7.4,86,87,206362,12,Winter,1,3,1,17,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1992,100,139605150,6.5,73,51,112269,5,Spring,0,2,1,8,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,106,74152591,5.9,64,53,91600,6,Summer,0,1,1,13,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2005,121,75976178,7.0,46,50,387476,2,Winter,0,8,1,25,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,110,130319208,6.5,51,54,231911,6,Summer,0,6,1,29,7,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,88,90594962,6.5,44,57,219813,11,Fall,1,1,1,3,10,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,97,178053220,7.1,86,66,325288,11,Fall,1,6,1,17,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,116,57563264,8.6,81,58,768010,12,Winter,1,1,1,3,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,117,159582188,6.6,65,60,183455,6,Summer,0,6,1,17,3,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,117,128350574,6.8,74,60,251456,7,Summer,0,6,1,14,7,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,110,115802596,5.3,28,35,257702,2,Winter,0,2,1,22,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,104,1293626,6.7,64,66,3688,9,Fall,0,6,0,16,5,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,105,126808165,6.8,75,72,196261,6,Summer,0,5,1,35,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1989,114,147253986,7.3,82,70,193156,7,Summer,0,8,1,34,9,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,119,98780042,5.8,45,39,166263,1,Winter,0,2,1,14,11,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,161,87071205,7.1,62,69,88532,12,Winter,1,4,1,15,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
