Movie Runtime,Domestic Gross,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,actor_popularity,writer_popularity,is_english,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
109,103290500,6.9,69,58,40985,12,3,1,1,3,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,76507756,6.2,76,62,13914,11,0,1,2,3,8,1,2,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,42340598,7.7,91,87,679089,11,0,1,3,24,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,560824,6.5,60,56,3212,7,2,0,2,8,3,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,63366989,5.9,41,51,106106,1,3,0,1,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,102272727,7.8,97,88,190271,6,2,0,1,5,3,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105,68915888,5.9,41,49,46556,3,1,0,1,13,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111,77339130,5.6,27,43,46718,9,0,0,3,8,3,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,23022309,6.2,19,42,240993,4,1,0,1,41,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,80936232,6.1,74,65,38713,12,3,1,1,3,8,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40119709,6.6,36,35,295931,3,1,0,8,16,7,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
113,63779477,6.8,83,73,64112,12,3,1,6,13,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,38052832,5.7,32,39,96030,10,0,0,2,4,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
95,48318130,6.7,54,47,119290,9,0,0,6,21,7,1,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,60240295,6.1,55,56,182367,6,2,0,3,30,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,32367005,6.7,49,55,231932,11,0,1,8,32,10,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,31569268,6.8,32,41,276086,3,1,0,4,15,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,54731865,6.7,28,46,241312,3,1,0,1,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,56116183,7.7,77,47,255459,4,1,0,1,22,4,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,75590286,7.5,89,73,637513,10,0,0,6,29,13,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131,57167405,6.6,30,47,116558,3,1,0,2,13,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,55250026,5.8,27,34,96366,5,1,0,6,29,10,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
82,37384046,5.2,50,47,28399,4,1,0,1,4,7,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,102308889,8.0,89,66,230380,9,0,0,2,10,1,1,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,59020957,7.2,77,59,278487,3,1,0,10,8,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116,71756802,7.1,26,30,146858,2,3,0,4,28,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,218044,5.8,40,47,5012,12,3,1,2,17,4,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,38896854,6.6,48,50,54311,5,1,0,1,7,1,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,91443253,5.9,52,47,29116,4,1,0,3,6,5,1,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,623740,6.2,64,58,2084,4,1,0,2,8,7,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,53261944,4.2,6,18,37975,1,3,0,2,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99,44853581,5.9,42,48,65561,9,0,0,2,4,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,87341380,6.9,64,59,363369,8,2,0,5,9,12,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,56127162,5.5,64,42,75623,1,3,0,11,11,2,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,48478006,5.2,16,34,81541,3,1,0,2,17,9,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,37781197,6.4,55,52,249471,12,3,1,17,15,3,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107,63414846,7.1,38,47,160711,8,2,0,6,17,4,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
139,37030102,8.8,81,67,2409361,10,0,0,11,33,3,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,101300000,6.7,69,56,31066,12,3,1,1,4,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,39687694,6.2,64,50,182013,11,0,1,1,7,3,1,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,31795645,7.4,93,79,73774,10,0,0,2,10,2,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
115,52802140,6.6,44,56,144159,1,3,0,4,19,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,812859,7.0,96,63,12659,5,1,0,1,3,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,56451232,6.6,61,56,147696,12,3,1,5,29,4,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,59891098,7.8,91,80,529633,8,2,0,4,22,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,59031057,6.6,86,77,60773,7,2,0,8,30,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101,51545952,5.4,62,51,61939,1,3,0,1,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
124,51088705,6.1,32,53,15545,3,1,0,2,16,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,66954149,6.2,62,54,47341,10,0,0,1,23,4,1,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,46982632,6.5,32,31,250458,4,1,0,1,8,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
115,74541707,6.5,41,47,59993,10,0,0,2,14,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,30234022,6.6,68,54,263064,3,1,0,3,28,13,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
122,44467206,7.5,63,55,33168,9,0,0,1,3,3,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,43817106,4.0,11,26,96348,2,3,0,1,8,11,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,100489151,6.6,75,42,22695,3,1,0,2,5,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,84525432,4.9,24,39,55792,7,2,0,1,14,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153,10616104,8.1,80,79,205837,12,3,1,2,9,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,62962,7.5,91,66,9893,7,2,0,3,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167,59952835,6.7,56,61,109945,12,3,1,1,40,5,1,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
85,7071622,7.8,75,67,4980,5,1,0,1,3,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,75530832,6.9,52,52,127347,12,3,1,8,28,10,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,77233467,6.7,73,71,109536,10,0,0,2,15,4,1,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,37709979,7.6,91,77,104604,11,0,1,3,6,3,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,593372,6.2,64,56,1903,7,2,0,4,5,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,54009150,6.8,66,52,349711,4,1,0,9,16,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
96,48006762,6.0,53,55,37307,4,1,0,2,19,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113,55001642,6.3,23,38,57964,9,0,0,1,20,5,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
115,51687870,6.7,79,63,211841,7,2,0,5,17,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,62575678,6.8,73,68,196468,9,0,0,3,23,4,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,50151543,7.2,83,67,80100,10,0,0,1,15,2,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,296751,6.2,86,58,957,8,2,0,1,5,1,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,257343,5.6,64,49,319,12,3,1,3,3,3,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,33423521,4.1,11,34,76902,12,3,1,1,6,2,1,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,59623958,6.9,81,72,358989,4,1,0,7,7,8,1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,60457138,6.4,20,39,115572,4,1,0,1,8,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
110,56937502,6.6,80,77,138111,5,1,0,2,32,6,1,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,80197993,5.9,39,52,96042,6,2,0,1,14,5,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,33405481,7.3,90,78,214669,8,2,0,4,17,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142,1200246,7.1,44,68,9718,8,2,0,2,5,4,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,73013910,1.7,66,52,76489,2,3,0,7,4,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134,87783,6.4,64,57,5307,9,0,0,3,3,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,56359780,6.3,66,56,172605,9,0,0,7,20,6,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,45055776,8.1,97,93,514090,11,0,1,1,21,4,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,350775,5.9,64,48,216,9,0,0,1,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,66384775,6.5,82,71,75230,8,2,0,4,16,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,131058,4.1,64,35,344,12,3,1,6,8,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,98467863,7.7,73,78,99835,2,3,0,27,8,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,65206105,6.3,68,55,162248,9,0,0,13,4,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
112,54580300,7.7,73,66,452720,5,1,0,1,13,4,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,38345494,6.1,44,40,138576,6,2,0,9,14,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119,42025135,6.4,58,49,181173,9,0,0,2,18,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107,59735548,7.8,80,47,472428,6,2,0,7,18,9,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,6200000,7.1,69,66,53442,7,2,0,1,7,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,46412757,7.5,91,79,1865,3,1,0,1,30,5,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,47059963,5.5,10,21,97570,6,2,0,5,10,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170,36400491,7.6,80,78,204077,1,3,0,1,11,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
121,65705771,7.1,91,66,83246,7,2,0,6,8,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104,37412945,6.9,70,57,271669,3,1,0,2,10,4,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95,82674398,4.8,11,27,35444,1,3,0,5,7,6,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,72006777,5.7,20,42,49316,11,0,1,4,12,8,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,46566212,7.1,72,56,291534,4,1,0,7,17,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,40311852,7.6,35,28,157381,1,3,0,1,18,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,53548586,6.8,84,67,173860,9,0,0,6,11,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,71349120,6.7,13,34,118273,2,3,0,6,8,7,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
108,1339152,7.6,92,70,68271,8,2,0,2,17,4,1,1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,67328130,6.9,94,76,77881,9,0,0,1,5,3,1,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,54239856,6.5,63,57,203321,4,1,0,3,4,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108,46151454,6.5,53,56,49241,12,3,1,1,9,2,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,95059709,7.5,80,62,104847,4,1,0,3,10,7,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,1819919,7.6,64,74,3882,11,0,1,1,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93,35417038,5.5,13,35,67853,5,1,0,1,12,3,1,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,35857181,6.6,80,63,68140,8,2,0,2,4,2,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,38180928,6.2,60,52,177869,4,1,0,5,16,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
125,62658220,7.0,60,58,213595,11,0,1,6,26,4,1,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,944533,6.2,91,57,3124,2,3,0,5,5,3,0,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,26947624,8.1,88,74,528609,9,0,0,15,10,6,1,6,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131,51401758,7.5,54,53,282446,3,1,0,3,12,3,1,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,57386418,6.3,20,32,40481,3,1,0,1,11,9,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110,74888996,7.2,83,65,82586,12,3,1,1,6,11,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,45088245,5.6,64,50,301,2,3,0,3,5,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,57938693,7.6,34,30,535854,1,3,0,2,11,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
106,75973200,6.1,48,53,63556,12,3,1,1,21,6,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,84614512,7.3,73,56,64930,11,0,1,2,9,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,49492060,5.3,5,19,40040,11,0,1,4,15,5,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,36663315,6.6,24,21,146365,2,3,0,7,23,3,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99,73780539,5.5,5,22,61385,11,0,1,2,16,8,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,33047633,6.0,22,38,103803,1,3,0,3,16,2,1,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
98,57231747,6.3,65,57,226471,4,1,0,3,18,4,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
96,23216709,7.1,80,70,273389,8,2,0,4,21,4,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,93141149,7.3,95,85,179030,3,1,0,17,4,5,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109,66528000,6.4,50,51,127440,1,3,0,3,22,4,1,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,57891803,6.5,80,71,152524,8,2,0,5,9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,45207275,5.6,33,35,90283,2,3,0,7,16,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,48071303,7.6,78,66,604317,4,1,0,7,12,13,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,45554533,6.3,63,53,20823,2,3,0,1,3,3,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1904682,7.2,83,64,8210,8,2,0,1,4,2,1,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,50119408,7.1,88,82,142165,4,1,0,1,7,1,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129,65955630,6.6,79,76,118389,7,2,0,3,35,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
123,34604280,5.9,40,49,129610,11,0,1,2,18,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
122,91547205,6.5,54,51,51245,4,1,0,6,13,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113,72286779,6.8,81,64,25986,9,0,0,1,11,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,34366783,7.5,93,91,244564,12,3,1,2,18,3,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,54149098,6.2,36,41,70178,3,1,0,1,18,5,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,56046979,5.6,30,37,73289,3,1,0,7,24,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,100026,6.1,64,53,1229,12,3,1,2,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,49200230,7.3,47,51,100383,6,2,0,4,17,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,51970690,7.0,31,42,291242,9,0,0,4,7,4,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
124,47003582,7.1,47,53,363319,3,1,0,10,18,4,1,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,41729703,6.2,64,57,1942,9,0,0,5,6,7,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,95461682,6.9,86,69,31805,7,2,0,1,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,47425125,4.9,29,47,62855,5,1,0,3,6,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
130,31165421,5.8,13,33,140388,8,2,0,2,5,2,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110,320671,6.2,64,54,1851,4,1,0,2,9,9,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,41411015,5.2,15,35,68822,4,1,0,2,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
96,37950822,5.6,40,53,76898,3,1,0,1,5,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108,405837,5.6,64,48,254,1,3,0,1,4,3,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,55011732,6.9,37,53,99868,9,0,0,4,17,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,66818548,6.5,77,69,75617,4,1,0,2,33,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,58500635,6.2,36,52,27422,6,2,0,4,11,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,45039890,5.4,64,50,424,12,3,1,1,8,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,60400856,5.4,64,38,89095,1,3,0,6,9,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110,48795601,5.7,35,48,58138,4,1,0,2,9,9,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123,1200627,7.0,89,61,8425,8,2,0,1,5,1,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,25020758,6.9,42,47,153609,12,3,1,15,15,15,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,922921,7.8,100,70,7621,9,0,0,1,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,910879,5.9,25,44,10876,6,2,0,2,18,4,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,569280,5.6,64,47,665,12,3,1,2,9,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111,46816343,6.5,63,63,51989,9,0,0,3,17,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,35593113,5.9,10,21,136661,1,3,0,1,23,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,26410477,5.7,25,38,47895,8,2,0,3,4,3,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
